id,food_no,ingre_no
9347,789,1166
9348,790,60
9349,790,448
9350,790,584
9351,790,811
9352,791,83
9353,791,116
9354,791,136
9355,791,318
9356,791,368
9357,791,429
9358,791,584
9359,791,743
9360,791,1073
9361,791,1080
9362,792,132
9363,792,242
9364,792,323
9365,792,420
9366,792,584
9367,792,596
9368,792,669
9369,792,781
9370,793,76
9371,793,83
9372,793,236
9373,793,318
9374,793,383
9375,793,392
9376,793,399
9377,793,563
9378,793,743
9379,793,792
9380,793,919
9381,793,1026
9382,793,1166
9383,794,1026
9384,794,743
9385,794,226
9386,794,1107
9387,794,392
9388,794,16
9389,794,584
9390,794,83
9391,794,194
9392,794,935
9393,794,1166
9394,795,378
9395,795,740
9396,795,743
9397,795,793
9398,795,1066
9399,795,1067
9400,795,1111
9401,795,1136
9402,796,226
9403,796,275
9404,796,291
9405,796,584
9406,796,596
9407,796,602
9408,796,750
9409,796,781
9410,796,1073
9411,796,1151
9412,797,15
9413,797,16
9414,797,82
9415,797,83
9416,797,236
9417,797,503
9418,797,584
9419,797,743
9420,797,935
9421,797,1038
9422,798,83
9423,798,194
9424,798,596
9425,798,1080
9426,798,935
9427,798,1038
9428,798,1073
9429,799,83
9430,799,107
9431,799,236
9432,799,318
9433,799,369
9434,799,383
9435,799,595
9436,799,596
9437,799,935
9438,799,1038
9439,799,1166
9440,800,360
9441,800,360
9442,800,584
9443,800,936
9444,800,76
9445,800,318
9446,800,384
9447,800,484
9448,800,563
9449,800,743
9450,800,1038
9451,800,1080
9452,800,1147
9453,800,207
9454,800,369
9455,800,372
9456,800,556
9457,800,558
9458,800,132
9459,800,189
9460,800,16
9461,800,83
9462,800,596
9463,800,1166
9464,801,83
9465,801,107
9466,801,194
9467,801,236
9468,801,270
9469,801,658
9470,801,681
9471,801,975
9472,801,1038
9473,801,1151
9474,802,83
9475,802,138
9476,802,188
9477,802,194
9478,802,270
9479,802,275
9480,802,392
9481,802,677
9482,802,919
9483,802,935
9484,802,979
9485,802,1038
9486,803,83
9487,803,138
9488,803,318
9489,803,484
9490,803,584
9491,803,596
9492,803,669
9493,803,724
9494,803,919
9495,803,935
9496,803,1038
9497,804,936
9498,804,318
9499,804,1038
9500,804,1080
9501,804,280
9502,804,935
9503,804,16
9504,804,83
9505,804,596
9506,805,16
9507,805,82
9508,805,83
9509,805,114
9510,805,133
9511,805,194
9512,805,236
9513,805,332
9514,805,420
9515,805,584
9516,805,743
9517,805,935
9518,805,1038
9519,805,1073
9520,806,16
9521,806,82
9522,806,83
9523,806,226
9524,806,229
9525,806,236
9526,806,392
9527,806,584
9528,806,668
9529,806,743
9530,806,935
9531,806,1038
9532,806,1073
9533,807,76
9534,807,318
9535,807,383
9536,807,563
9537,807,743
9538,807,1080
9539,807,134
9540,807,263
9541,807,369
9542,807,411
9543,807,558
9544,807,189
9545,807,980
9546,807,16
9547,807,83
9548,807,270
9549,807,596
9550,807,1037
9551,807,894
9552,807,1166
9553,808,16
9554,808,332
9555,808,395
9556,808,584
9557,808,935
9558,808,1073
9559,809,60
9560,809,226
9561,809,378
9562,809,496
9563,809,596
9564,809,743
9565,809,997
9566,809,1089
9567,809,1147
9568,809,1166
9569,810,194
9570,810,460
9571,810,654
9572,810,739
9573,810,743
9574,810,811
9575,810,1082
9576,810,1085
9577,810,1168
9578,810,571
9579,811,95
9580,811,448
9581,811,496
9582,811,596
9583,811,743
9584,811,983
9585,811,1075
9586,811,1156
9587,811,1166
9588,812,71
9589,812,83
9590,812,84
9591,812,189
9592,812,236
9593,812,640
9594,813,16
9595,813,114
9596,813,226
9597,813,392
9598,813,406
9599,813,584
9600,813,668
9601,813,669
9602,813,743
9603,813,880
9604,813,1078
9605,813,1089
9606,813,1105
9607,814,982
9608,814,619
9609,814,1105
9610,814,396
9611,814,1151
9612,814,207
9613,814,132
9614,814,935
9615,814,596
9616,814,16
9617,814,584
9618,814,1168
9619,815,194
9620,815,281
9621,815,596
9622,815,681
9623,815,828
9624,815,961
9625,815,1062
9626,816,149
9627,816,194
9628,816,236
9629,816,280
9630,816,392
9631,816,584
9632,816,668
9633,816,935
9634,816,1073
9635,817,194
9636,817,584
9637,817,596
9638,817,743
9639,817,797
9640,817,1069
9641,817,1066
9642,817,1085
9643,818,275
9644,818,936
9645,818,76
9646,818,318
9647,818,1071
9648,818,280
9649,818,935
9650,818,270
9651,818,596
9652,819,82
9653,819,83
9654,819,194
9655,819,584
9656,819,669
9657,819,743
9658,819,919
9659,819,935
9660,819,1071
9661,819,1073
9662,820,395
9663,820,584
9664,820,936
9665,820,76
9666,820,318
9667,820,383
9668,820,743
9669,820,781
9670,820,1080
9671,820,338
9672,820,370
9673,820,1071
9674,820,280
9675,820,935
9676,820,16
9677,820,82
9678,820,83
9679,820,270
9680,820,332
9681,820,596
9682,820,669
9683,820,894
9684,821,83
9685,821,194
9686,821,368
9687,821,392
9688,821,584
9689,821,927
9690,822,138
9691,822,318
9692,822,337
9693,822,395
9694,822,584
9695,822,596
9696,822,669
9697,823,584
9698,823,936
9699,823,318
9700,823,1081
9701,823,280
9702,823,935
9703,823,1037
9704,823,596
9705,824,405
9706,824,880
9707,824,584
9708,824,76
9709,824,226
9710,824,743
9711,824,207
9712,824,1081
9713,824,1037
9714,824,596
9715,824,894
9716,825,16
9717,825,83
9718,825,137
9719,825,194
9720,825,280
9721,825,484
9722,825,584
9723,825,669
9724,825,743
9725,826,23
9726,826,596
9727,826,743
9728,827,405
9729,827,960
9730,827,76
9731,827,226
9732,827,318
9733,827,484
9734,827,743
9735,827,1080
9736,827,1147
9737,827,207
9738,827,411
9739,827,1157
9740,827,556
9741,827,785
9742,827,679
9743,827,1037
9744,827,596
9745,828,16
9746,828,114
9747,828,194
9748,828,196
9749,828,236
9750,828,338
9751,828,380
9752,828,432
9753,828,561
9754,828,740
9755,828,759
9756,828,935
9757,828,974
9758,828,980
9759,828,1089
9760,828,1105
9761,828,1130
9762,828,1166
9763,829,138
9764,829,392
9765,829,596
9766,829,677
9767,829,960
9768,829,1093
9769,830,596
9770,830,750
9771,830,757
9772,830,811
9773,831,149
9774,831,226
9775,831,392
9776,831,961
9777,832,119
9778,832,332
9779,832,392
9780,832,584
9781,832,596
9782,832,880
9783,832,961
9784,832,1093
9785,833,30
9786,833,208
9787,833,392
9788,833,584
9789,833,596
9790,833,811
9791,834,499
9792,834,723
9793,834,743
9794,834,1070
9795,834,1082
9796,834,1114
9797,834,1126
9798,835,23
9799,835,323
9800,835,460
9801,835,665
9802,835,743
9803,835,1025
9804,835,1114
9805,836,378
9806,836,596
9807,836,743
9808,836,1066
9809,836,1082
9810,836,1105
9811,836,1166
9812,837,114
9813,837,194
9814,837,226
9815,837,236
9816,837,280
9817,837,743
9818,837,919
9819,837,1073
9820,837,1105
9821,838,16
9822,838,226
9823,838,358
9824,838,448
9825,838,596
9826,838,668
9827,838,723
9828,838,743
9829,838,1105
9830,839,60
9831,839,226
9832,839,236
9833,839,275
9834,839,406
9835,839,743
9836,839,880
9837,839,1105
9838,840,82
9839,840,83
9840,840,138
9841,840,194
9842,840,198
9843,840,270
9844,840,338
9845,840,584
9846,840,935
9847,840,1107
9848,841,16
9849,841,48
9850,841,194
9851,841,392
9852,841,584
9853,841,668
9854,841,935
9855,841,1073
9856,841,1107
9857,842,83
9858,842,107
9859,842,138
9860,842,194
9861,842,236
9862,842,329
9863,842,406
9864,842,584
9865,842,16
9866,842,935
9867,842,979
9868,842,1107
9869,842,1151
9870,843,395
9871,843,584
9872,843,936
9873,843,318
9874,843,1108
9875,843,743
9876,843,338
9877,843,370
9878,843,280
9879,843,935
9880,843,16
9881,843,82
9882,843,83
9883,843,596
9884,843,894
9885,844,30
9886,844,60
9887,844,323
9888,844,378
9889,844,448
9890,844,584
9891,844,596
9892,844,743
9893,844,791
9894,844,811
9895,844,1025
9896,844,1085
9897,844,1166
9898,845,82
9899,845,83
9900,845,138
9901,845,139
9902,845,194
9903,845,226
9904,845,584
9905,845,669
9906,845,743
9907,845,1115
9908,846,23
9909,846,226
9910,846,263
9911,846,743
9912,846,1025
9913,847,235
9914,847,318
9915,847,596
9916,847,751
9917,847,839
9918,847,1160
9919,848,60
9920,848,194
9921,848,236
9922,848,392
9923,848,448
9924,848,486
9925,848,584
9926,848,743
9927,848,919
9928,848,957
9929,848,1025
9930,848,1107
9931,849,378
9932,849,1130
9933,850,16
9934,850,82
9935,850,83
9936,850,114
9937,850,137
9938,850,194
9939,850,236
9940,850,584
9941,850,604
9942,850,736
9943,850,743
9944,850,792
9945,850,935
9946,850,1130
9947,850,1166
9948,851,236
9949,851,484
9950,851,492
9951,851,828
9952,851,723
9953,851,743
9954,851,979
9955,851,270
9956,851,1151
9957,851,1157
9958,852,395
9959,852,584
9960,852,76
9961,852,318
9962,852,383
9963,852,384
9964,852,396
9965,852,563
9966,852,686
9967,852,743
9968,852,1038
9969,852,1080
9970,852,182
9971,852,182
9972,852,1097
9973,852,369
9974,852,693
9975,852,4
9976,852,112
9977,852,411
9978,852,601
9979,852,809
9980,852,879
9981,852,891
9982,852,1157
9983,852,52
9984,852,159
9985,852,391
9986,852,398
9987,852,556
9988,852,785
9989,852,900
9990,852,189
9991,852,980
9992,852,16
9993,852,83
9994,852,596
9995,852,894
9996,852,1166
9997,853,16
9998,853,114
9999,853,236
10000,853,318
10001,853,420
10002,853,584
10003,853,669
10004,853,743
10005,853,979
10006,853,1130
10007,854,16
10008,854,114
10009,854,236
10010,854,318
10011,854,420
10012,854,584
10013,854,669
10014,854,743
10015,854,979
10016,854,1130
10017,855,207
10018,855,226
10019,855,275
10020,855,318
10021,855,554
10022,855,584
10023,855,16
10024,855,743
10025,855,935
10026,855,1130
10027,855,1147
10028,855,1166
10029,856,15
10030,856,16
10031,856,82
10032,856,83
10033,856,236
10034,856,503
10035,856,584
10036,856,743
10037,856,935
10038,856,1038
10039,857,109
10040,857,23
10041,857,936
10042,857,76
10043,857,226
10044,857,318
10045,857,384
10046,857,743
10047,857,1080
10048,857,1147
10049,857,1105
10050,857,369
10051,857,112
10052,857,411
10053,857,1157
10054,857,52
10055,857,159
10056,857,398
10057,857,556
10058,857,785
10059,857,132
10060,857,189
10061,857,16
10062,857,596
10063,857,894
10064,857,1166
10065,858,880
10066,858,395
10067,858,584
10068,858,281
10069,858,291
10070,858,936
10071,858,76
10072,858,318
10073,858,396
10074,858,563
10075,858,743
10076,858,1038
10077,858,1080
10078,858,231
10079,858,369
10080,858,372
10081,858,474
10082,858,693
10083,858,4
10084,858,411
10085,858,601
10086,858,879
10087,858,891
10088,858,1157
10089,858,52
10090,858,159
10091,858,391
10092,858,398
10093,858,556
10094,858,785
10095,858,900
10096,858,280
10097,858,935
10098,858,16
10099,858,83
10100,858,332
10101,858,596
10102,858,894
10103,858,1166
10104,859,654
10105,859,797
10106,859,998
10107,859,1085
10108,859,1130
10109,860,194
10110,860,332
10111,860,411
10112,860,556
10113,860,785
10114,860,927
10115,860,928
10116,860,1038
10117,861,194
10118,861,226
10119,861,496
10120,861,596
10121,861,743
10122,861,797
10123,861,997
10124,861,1067
10125,861,1130
10126,861,1166
10127,862,16
10128,862,82
10129,862,83
10130,862,138
10131,862,194
10132,862,340
10133,862,368
10134,862,669
10135,862,743
10136,862,792
10137,862,935
10138,863,194
10139,863,330
10140,863,1089
10141,863,584
10142,863,596
10143,863,669
10144,863,758
10145,863,781
10146,863,935
10147,863,1135
10148,864,16
10149,864,207
10150,864,332
10151,864,420
10152,864,743
10153,864,792
10154,864,927
10155,864,935
10156,865,82
10157,865,83
10158,865,134
10159,865,135
10160,865,187
10161,865,194
10162,865,236
10163,865,275
10164,865,280
10165,865,392
10166,865,584
10167,865,1136
10168,865,743
10169,865,979
10170,866,242
10171,866,263
10172,866,275
10173,866,318
10174,866,584
10175,866,596
10176,866,668
10177,866,880
10178,867,242
10179,867,263
10180,867,275
10181,867,318
10182,867,584
10183,867,596
10184,867,668
10185,867,880
10186,868,129
10187,868,207
10188,868,1007
10189,869,207
10190,869,323
10191,869,448
10192,869,656
10193,869,665
10194,869,997
10195,870,405
10196,870,226
10197,870,484
10198,870,1080
10199,870,1136
10200,870,207
10201,870,1037
10202,870,596
10203,870,1084
10204,871,395
10205,871,584
10206,871,801
10207,871,936
10208,871,226
10209,871,318
10210,871,496
10211,871,736
10212,871,743
10213,871,1080
10214,871,1111
10215,871,182
10216,871,1136
10217,871,935
10218,871,1037
10219,871,16
10220,871,82
10221,871,83
10222,871,596
10223,871,894
10224,871,1067
10225,871,1166
10226,872,207
10227,872,323
10228,872,448
10229,872,656
10230,872,665
10231,872,997
10232,873,194
10233,873,212
10234,873,217
10235,873,236
10236,873,979
10237,874,57
10238,874,63
10239,874,294
10240,874,392
10241,874,395
10242,874,584
10243,875,23
10244,875,82
10245,875,194
10246,875,236
10247,875,392
10248,875,558
10249,875,723
10250,875,743
10251,875,979
10252,875,1151
10253,876,114
10254,876,318
10255,876,596
10256,876,723
10257,876,743
10258,876,956
10259,877,23
10260,877,41
10261,877,226
10262,877,596
10263,877,723
10264,877,743
10265,878,23
10266,878,1035
10267,878,275
10268,878,281
10269,878,76
10270,878,318
10271,878,383
10272,878,743
10273,878,1080
10274,878,1147
10275,878,369
10276,878,411
10277,878,189
10278,878,82
10279,878,83
10280,878,270
10281,878,596
10282,879,405
10283,879,1147
10284,879,207
10285,879,679
10286,879,823
10287,879,1037
10288,879,596
10289,879,76
10290,879,1080
10291,880,360
10292,880,405
10293,880,960
10294,880,64
10295,880,584
10296,880,29
10297,880,1093
10298,880,416
10299,880,1147
10300,880,596
10301,881,83
10302,881,194
10303,881,236
10304,881,369
10305,881,558
10306,881,723
10307,881,979
10308,882,82
10309,882,83
10310,882,194
10311,882,383
10312,882,396
10313,882,584
10314,882,596
10315,882,669
10316,882,1155
10317,883,395
10318,883,584
10319,883,936
10320,883,76
10321,883,226
10322,883,318
10323,883,484
10324,883,1038
10325,883,1080
10326,883,1097
10327,883,1155
10328,883,935
10329,883,16
10330,883,83
10331,883,270
10332,883,596
10333,884,318
10334,884,383
10335,884,596
10336,884,743
10337,884,891
10338,884,894
10339,884,1080
10340,884,1157
10341,885,16
10342,885,138
10343,885,207
10344,885,226
10345,885,236
10346,885,318
10347,885,66
10348,885,584
10349,885,595
10350,885,596
10351,885,668
10352,885,781
10353,885,863
10354,885,935
10355,885,1074
10356,885,1105
10357,885,1166
10358,886,448
10359,886,584
10360,886,1085
10361,887,395
10362,887,584
10363,887,936
10364,887,76
10365,887,318
10366,887,484
10367,887,563
10368,887,743
10369,887,1080
10370,887,424
10371,887,514
10372,887,1049
10373,887,369
10374,887,372
10375,887,280
10376,887,935
10377,887,1037
10378,887,522
10379,887,604
10380,887,16
10381,887,82
10382,887,83
10383,887,596
10384,887,894
10385,887,1166
10386,888,880
10387,888,395
10388,888,584
10389,888,1035
10390,888,936
10391,888,76
10392,888,318
10393,888,396
10394,888,563
10395,888,743
10396,888,1038
10397,888,1080
10398,888,424
10399,888,1049
10400,888,369
10401,888,372
10402,888,398
10403,888,280
10404,888,935
10405,888,1037
10406,888,77
10407,888,522
10408,888,604
10409,888,16
10410,888,82
10411,888,83
10412,888,596
10413,888,894
10414,888,1166
10415,889,23
10416,889,107
10417,889,280
10418,889,318
10419,889,596
10420,889,1080
10421,889,1164
10422,889,1166
10423,890,16
10424,890,82
10425,890,83
10426,890,165
10427,890,194
10428,890,340
10429,890,542
10430,890,564
10431,890,584
10432,890,596
10433,890,669
10434,890,735
10435,890,781
10436,890,935
10437,890,1073
10438,891,82
10439,891,154
10440,891,549
10441,891,340
10442,891,669
10443,891,702
10444,891,763
10445,891,78
10446,891,935
10447,892,16
10448,892,82
10449,892,83
10450,892,165
10451,892,194
10452,892,340
10453,892,542
10454,892,564
10455,892,584
10456,892,596
10457,892,669
10458,892,735
10459,892,781
10460,892,935
10461,892,1073
10462,893,16
10463,893,82
10464,893,83
10465,893,194
10466,893,219
10467,893,392
10468,893,406
10469,893,584
10470,893,1025
10471,894,16
10472,894,83
10473,894,194
10474,894,318
10475,894,484
10476,894,584
10477,894,669
10478,894,743
10479,894,935
10480,895,360
10481,896,49
10482,896,596
10483,896,811
10484,896,934
