id,food_no,ingre_no
4055,332,315
4056,332,586
4057,332,779
4058,332,784
4059,332,920
4060,332,1055
4061,333,16
4062,333,136
4063,333,326
4064,333,574
4065,333,127
4066,333,779
4067,333,847
4068,333,920
4069,334,16
4070,334,23
4071,334,386
4072,334,574
4073,334,779
4074,334,781
4075,334,783
4076,334,847
4077,334,962
4078,334,1055
4079,334,1131
4080,335,16
4081,335,57
4082,335,192
4083,335,196
4084,335,318
4085,335,360
4086,335,574
4087,335,779
4088,335,1055
4089,336,318
4090,336,776
4091,336,1096
4092,336,1148
4093,337,29
4094,337,410
4095,337,565
4096,337,574
4097,337,944
4098,337,1152
4099,338,586
4100,338,1146
4101,338,990
4102,338,594
4103,338,400
4104,338,1061
4105,338,173
4106,338,1060
4107,338,386
4108,339,574
4109,339,921
4110,339,76
4111,339,313
4112,339,377
4113,339,1062
4114,339,364
4115,339,920
4116,339,16
4117,339,81
4118,339,265
4119,339,586
4120,339,658
4121,339,880
4122,340,30
4123,340,204
4124,340,574
4125,340,586
4126,340,798
4127,340,971
4128,341,313
4129,341,377
4130,341,731
4131,341,1062
4132,341,363
4133,341,185
4134,341,187
4135,341,920
4136,341,1020
4137,341,16
4138,341,586
4139,341,880
4140,341,1146
4141,342,386
4142,342,147
4143,342,657
4144,342,275
4145,342,192
4146,342,231
4147,342,574
4148,342,920
4149,342,1055
4150,343,188
4151,343,192
4152,343,231
4153,343,377
4154,343,386
4155,343,265
4156,344,943
4157,344,389
4158,344,574
4159,344,921
4160,344,76
4161,344,83
4162,344,313
4163,344,380
4164,344,1062
4165,344,418
4166,344,364
4167,344,920
4168,344,16
4169,344,80
4170,344,81
4171,344,586
4172,344,658
4173,345,16
4174,345,81
4175,345,136
4176,345,192
4177,345,377
4178,345,574
4179,345,666
4180,345,912
4181,345,920
4182,345,962
4183,345,1087
4184,346,81
4185,346,377
4186,346,574
4187,346,586
4188,346,658
4189,346,712
4190,346,1055
4191,347,651
4192,347,231
4193,347,962
4194,347,386
4195,347,670
4196,347,363
4197,347,265
4198,347,105
4199,347,313
4200,347,81
4201,348,16
4202,348,130
4203,348,386
4204,348,779
4205,348,920
4206,349,16
4207,349,81
4208,349,192
4209,349,231
4210,349,275
4211,349,360
4212,349,386
4213,349,553
4214,349,574
4215,350,386
4216,350,574
4217,351,81
4218,351,560
4219,351,658
4220,351,738
4221,351,1062
4222,352,105
4223,352,106
4224,352,132
4225,352,185
4226,352,242
4227,352,574
4228,352,920
4229,352,1062
4230,353,15
4231,353,16
4232,353,80
4233,353,81
4234,353,137
4235,353,533
4236,353,393
4237,353,574
4238,353,711
4239,353,731
4240,353,1062
4241,353,1146
4242,354,591
4243,354,304
4244,354,586
4245,354,763
4246,354,781
4247,354,783
4248,354,1146
4249,355,49
4250,355,130
4251,355,222
4252,355,414
4253,355,487
4254,355,493
4255,355,586
4256,355,646
4257,355,731
4258,355,805
4259,355,920
4260,355,980
4261,355,1055
4262,356,348
4263,356,574
4264,356,921
4265,356,377
4266,356,378
4267,356,769
4268,356,1048
4269,356,418
4270,356,585
4271,356,730
4272,356,204
4273,356,512
4274,356,16
4275,356,56
4276,356,586
4277,356,658
4278,356,55
4279,357,386
4280,357,918
4281,357,920
4282,357,560
4283,357,16
4284,357,574
4285,357,658
4286,357,81
4287,358,80
4288,358,81
4289,358,137
4290,358,192
4291,358,222
4292,358,386
4293,358,574
4294,358,586
4295,358,592
4296,358,658
4297,358,725
4298,358,731
4299,358,769
4300,358,912
4301,359,136
4302,359,265
4303,359,334
4304,359,390
4305,360,16
4306,360,80
4307,360,81
4308,360,390
4309,360,574
4310,360,658
4311,360,885
4312,360,920
4313,360,1055
4314,361,60
4315,361,192
4316,361,222
4317,361,231
4318,361,386
4319,361,390
4320,361,478
4321,361,712
4322,361,731
4323,361,939
4324,361,990
4325,361,1060
4326,361,1146
4327,362,270
4328,362,313
4329,362,377
4330,362,731
4331,362,1062
4332,362,1079
4333,362,363
4334,362,796
4335,362,187
4336,362,395
4337,362,963
4338,362,265
4339,362,586
4340,362,880
4341,363,60
4342,363,442
4343,363,574
4344,363,687
4345,363,798
4346,363,1125
4347,364,192
4348,364,265
4349,364,270
4350,364,363
4351,364,1079
4352,365,276
4353,365,313
4354,365,377
4355,365,363
4356,365,187
4357,365,395
4358,365,275
4359,365,920
4360,365,16
4361,365,586
4362,366,356
4363,366,313
4364,366,377
4365,366,731
4366,366,363
4367,366,405
4368,366,187
4369,366,395
4370,366,920
4371,366,16
4372,366,586
4373,367,356
4374,367,313
4375,367,731
4376,367,585
4377,367,363
4378,367,187
4379,367,395
4380,367,275
4381,367,920
4382,367,963
4383,367,16
4384,367,586
4385,367,1146
4386,367,777
4387,367,880
4388,368,313
4389,368,1062
4390,368,363
4391,368,1137
4392,368,395
4393,368,920
4394,368,16
4395,368,586
4396,368,880
4397,368,1146
4398,369,192
4399,369,386
4400,369,574
4401,369,586
4402,369,658
4403,369,769
4404,369,962
4405,369,1055
4406,370,270
4407,370,313
4408,370,731
4409,370,1062
4410,370,1079
4411,370,363
4412,370,405
4413,370,187
4414,370,395
4415,370,16
4416,370,265
4417,370,586
4418,370,377
4419,371,386
4420,371,395
4421,371,574
4422,371,586
4423,371,658
4424,371,731
4425,371,769
4426,371,962
4427,371,1055
4428,372,105
4429,372,135
4430,372,192
4431,372,222
4432,372,657
4433,372,731
4434,372,920
4435,373,574
4436,373,921
4437,373,222
4438,373,313
4439,373,731
4440,373,1062
4441,373,395
4442,373,920
4443,373,80
4444,373,81
4445,373,586
4446,373,658
4447,374,395
4448,374,574
4449,374,657
4450,375,112
4451,375,574
4452,375,644
4453,375,731
4454,375,1008
4455,376,609
4456,376,731
4457,376,222
4458,376,231
4459,376,1131
4460,376,173
4461,376,286
4462,376,204
4463,376,963
4464,376,586
4465,376,1148
4466,376,237
4467,376,16
4468,376,389
4469,376,574
4470,376,386
4471,376,192
4472,377,313
4473,377,393
4474,377,962
4475,377,16
4476,377,1062
4477,377,1131
4478,378,192
4479,378,231
4480,378,326
4481,378,405
4482,378,962
4483,378,1131
4484,379,41
4485,379,185
4486,379,231
4487,379,386
4488,379,405
4489,379,586
4490,379,711
4491,379,1148
4492,380,80
4493,380,275
4494,380,417
4495,380,506
4496,380,574
4497,380,586
4498,380,779
4499,380,1055
4500,381,389
4501,381,574
4502,381,921
4503,381,76
4504,381,313
4505,381,423
4506,381,476
4507,381,553
4508,381,731
4509,381,1062
4510,381,364
4511,381,548
4512,381,81
4513,381,586
4514,381,880
4515,381,943
4516,381,222
4517,381,377
4518,381,418
4519,381,504
4520,381,920
4521,381,16
4522,381,658
4523,382,423
4524,382,418
4525,382,731
4526,382,222
4527,382,912
4528,382,81
4529,382,360
4530,382,313
4531,382,553
4532,382,334
4533,382,574
4534,382,548
4535,382,386
4536,382,400
4537,382,952
4538,383,192
4539,383,231
4540,383,425
4541,383,586
4542,383,920
4543,383,1055
4544,384,1018
4545,384,76
4546,384,313
4547,384,423
4548,384,731
4549,384,1062
4550,384,363
4551,384,187
4552,384,81
4553,384,265
4554,384,586
4555,384,880
4556,385,16
4557,385,60
4558,385,222
4559,385,478
4560,385,546
4561,385,586
4562,385,711
4563,385,724
4564,385,1060
4565,386,222
4566,386,313
4567,386,377
4568,386,418
4569,386,423
4570,386,414
4571,386,731
4572,386,912
4573,386,586
4574,386,1131
4575,387,283
4576,387,574
4577,387,667
4578,388,313
4579,388,326
4580,388,731
4581,388,962
4582,388,1055
4583,388,1062
4584,389,437
4585,389,80
4586,389,779
4587,389,326
4588,389,920
4589,389,192
4590,390,16
4591,390,326
4592,390,442
4593,390,544
4594,390,734
4595,390,779
4596,391,16
4597,391,80
4598,391,81
4599,391,180
4600,391,185
4601,391,192
4602,391,231
4603,391,265
4604,391,326
4605,391,334
4606,391,390
4607,391,574
4608,391,658
4609,391,731
4610,391,1148
4611,392,24
4612,392,53
4613,392,60
4614,392,586
4615,392,1079
4616,392,1146
4617,393,23
4618,393,80
4619,393,81
4620,393,105
4621,393,180
4622,393,185
4623,393,192
4624,393,231
4625,393,326
4626,393,334
4627,393,360
4628,393,377
4629,393,586
4630,393,731
4631,393,962
4632,393,1148
4633,394,389
4634,394,574
4635,394,921
4636,394,76
4637,394,222
4638,394,313
4639,394,731
4640,394,1062
4641,394,180
4642,394,180
4643,394,1087
4644,394,258
4645,394,187
4646,394,920
4647,394,1020
4648,394,16
4649,394,586
4650,395,81
4651,395,105
4652,395,180
4653,395,192
4654,395,363
4655,395,586
4656,395,631
4657,395,657
4658,395,1148
4659,395,187
4660,396,30
4661,396,442
4662,396,574
4663,396,586
4664,396,638
4665,396,798
4666,397,63
4667,397,574
4668,398,326
4669,398,455
4670,398,586
4671,398,657
4672,398,866
4673,398,920
4674,399,23
4675,399,81
4676,399,192
4677,399,231
4678,399,332
4679,399,386
4680,399,455
4681,399,16
4682,399,731
4683,399,1089
4684,399,1131
4685,400,16
4686,400,231
4687,400,301
4688,400,386
4689,400,393
4690,400,455
4691,400,574
4692,400,657
4693,400,670
4694,400,731
4695,400,962
4696,400,1131
4697,401,354
4698,401,457
4699,401,943
4700,402,81
4701,402,192
4702,402,231
4703,402,389
4704,402,574
4705,402,586
4706,402,712
4707,403,105
4708,403,192
4709,403,231
4710,403,377
4711,403,390
4712,403,466
4713,403,553
4714,403,586
4715,403,785
4716,403,962
4717,403,1021
4718,404,943
4719,404,866
4720,404,389
4721,404,574
4722,404,921
4723,404,76
4724,404,313
4725,404,390
4726,404,553
4727,404,731
4728,404,1021
4729,404,1062
4730,404,301
4731,404,418
4732,404,1068
4733,404,466
4734,404,1137
4735,404,392
4736,404,920
4737,404,1020
4738,404,594
4739,404,16
4740,404,80
4741,404,81
4742,404,265
4743,404,586
4744,404,880
4745,404,1146
4746,405,16
4747,405,81
4748,405,112
4749,405,192
4750,405,231
4751,405,386
4752,405,180
4753,405,630
4754,405,731
4755,405,779
4756,405,795
4757,405,957
4758,405,962
4759,406,356
4760,406,270
4761,406,76
4762,406,313
4763,406,553
4764,406,675
4765,406,731
4766,406,1021
4767,406,1062
4768,406,132
4769,406,180
4770,406,1079
4771,406,258
4772,406,593
4773,406,1118
4774,406,363
4775,406,187
4776,406,963
4777,406,16
4778,406,80
4779,406,81
4780,406,586
4781,406,1146
4782,406,290
4783,406,848
4784,406,1020
4785,406,265
4786,406,880
4787,407,81
4788,407,192
4789,407,334
4790,407,476
4791,407,548
4792,407,712
4793,407,731
4794,407,769
4795,408,16
4796,408,192
4797,408,208
4798,408,213
4799,408,222
4800,408,301
4801,408,334
4802,408,476
4803,408,574
4804,408,658
4805,408,731
4806,408,746
4807,408,769
4808,408,1071
4809,409,399
4810,409,76
4811,409,222
4812,409,279
4813,409,476
4814,409,731
4815,409,204
4816,409,668
4817,409,777
4818,409,784
4819,409,1020
4820,409,586
4821,409,880
4822,410,399
4823,410,76
4824,410,222
4825,410,476
4826,410,731
4827,410,1062
4828,410,1127
4829,410,204
4830,410,405
4831,410,1137
4832,410,546
4833,410,773
4834,410,275
4835,410,810
4836,410,1020
4837,410,586
4838,411,60
4839,411,81
4840,411,105
4841,411,192
4842,411,231
4843,411,386
4844,411,586
4845,411,920
4846,411,1146
4847,412,481
4848,412,670
4849,412,150
4850,412,151
4851,412,16
4852,412,574
4853,412,326
4854,412,192
4855,412,557
4856,412,1146
4857,412,135
4858,412,920
4859,413,16
4860,413,76
4861,413,81
4862,413,82
4863,413,231
4864,413,313
4865,413,326
4866,413,377
4867,413,481
4868,413,731
4869,413,815
4870,413,920
4871,413,962
4872,414,389
4873,414,574
4874,414,921
4875,414,76
4876,414,313
4877,414,731
4878,414,1062
4879,414,366
4880,414,275
4881,414,920
4882,414,1020
4883,414,16
4884,414,80
4885,414,81
4886,414,658
4887,414,1146
4888,415,23
4889,415,192
4890,415,231
4891,415,548
4892,415,731
4893,415,920
4894,416,15
4895,416,60
4896,416,185
4897,416,231
4898,416,275
4899,416,481
4900,416,586
4901,416,880
4902,417,192
4903,417,574
4904,417,904
4905,417,920
4906,417,1146
4907,418,16
4908,418,80
4909,418,81
4910,418,192
4911,418,222
4912,418,231
4913,418,334
4914,418,393
4915,418,574
4916,418,731
4917,418,773
4918,418,920
4919,418,962
4920,418,1055
4921,418,1148
4922,419,16
4923,419,136
4924,419,192
4925,419,318
4926,419,340
4927,419,574
4928,419,585
4929,419,645
4930,419,725
4931,419,731
4932,419,772
4933,419,920
4934,419,963
4935,419,1148
4936,420,16
4937,420,313
4938,420,372
4939,420,574
4940,420,711
4941,420,727
4942,420,731
4943,421,356
4944,421,224
4945,421,389
4946,421,574
4947,421,270
4948,421,921
4949,421,76
4950,421,222
4951,421,279
4952,421,313
4953,421,377
4954,421,390
4955,421,423
4956,421,553
4957,421,675
4958,421,731
4959,421,1021
4960,421,1062
4961,421,1127
4962,421,180
4963,421,180
4964,421,1079
4965,421,585
4966,421,848
4967,421,363
4968,421,157
4969,421,920
4970,421,963
4971,421,16
4972,421,80
4973,421,81
4974,421,586
4975,421,880
4976,421,1146
4977,422,80
4978,422,81
4979,422,231
4980,422,265
4981,422,313
4982,422,326
4983,422,334
4984,422,76
4985,422,377
4986,422,180
4987,422,484
4988,422,553
4989,422,651
4990,422,731
4991,423,485
4992,423,586
4993,423,1121
4994,423,16
4995,423,963
4996,423,574
4997,423,1146
4998,423,1131
4999,423,315
5000,423,553
5001,424,112
5002,424,192
5003,424,318
5004,424,326
5005,424,487
5006,424,586
5007,424,657
5008,424,546
5009,424,1146
5010,425,80
5011,425,81
5012,425,114
5013,425,192
5014,425,265
5015,425,275
5016,425,671
5017,425,921
5018,426,192
5019,426,222
5020,426,386
5021,426,574
5022,426,592
5023,426,658
5024,426,711
5025,426,904
5026,426,920
5027,426,1055
5028,427,80
5029,427,81
5030,427,136
5031,427,163
5032,427,192
5033,427,196
5034,427,332
5035,427,532
5036,427,574
5037,427,658
5038,427,769
5039,427,815
5040,427,904
5041,427,920
5042,428,348
5043,428,389
5044,428,574
5045,428,921
5046,428,222
5047,428,279
5048,428,313
5049,428,381
5050,428,423
5051,428,476
5052,428,539
5053,428,724
5054,428,731
5055,428,769
5056,428,418
5057,428,204
5058,428,363
5059,428,130
5060,428,275
5061,428,920
5062,428,512
5063,428,16
5064,428,80
5065,428,969
5066,428,81
5067,428,586
5068,428,658
5069,429,16
5070,429,60
5071,429,80
5072,429,81
5073,429,130
5074,429,414
5075,429,539
5076,429,574
5077,429,779
5078,429,920
5079,429,940
5080,430,23
5081,430,81
5082,430,137
5083,430,192
5084,430,231
5085,430,264
5086,430,265
5087,430,277
5088,430,423
5089,430,553
5090,430,554
5091,430,586
5092,430,731
5093,430,803
5094,430,962
5095,430,1146
5096,431,23
5097,431,81
5098,431,137
5099,431,192
5100,431,231
5101,431,264
5102,431,265
5103,431,277
5104,431,423
5105,431,553
5106,431,554
5107,431,586
5108,431,731
5109,431,803
5110,431,962
5111,431,1146
5112,432,76
5113,432,81
5114,432,192
5115,432,231
5116,432,265
5117,432,275
5118,432,503
5119,432,585
5120,432,127
5121,432,920
5122,432,1087
5123,433,162
5124,433,192
5125,433,204
5126,433,231
5127,433,289
5128,433,503
5129,433,586
5130,433,1148
5131,434,60
5132,434,63
5133,434,304
5134,434,30
5135,434,504
5136,434,574
5137,434,586
5138,435,16
5139,435,80
5140,435,81
5141,435,334
5142,435,533
5143,435,657
5144,436,16
5145,436,231
5146,436,533
5147,436,393
5148,436,453
5149,436,574
5150,436,586
5151,436,657
5152,436,963
5153,436,1146
5154,437,943
5155,437,171
5156,437,410
5157,437,822
5158,437,313
5159,437,1062
5160,437,230
5161,437,214
5162,437,963
5163,437,586
5164,437,880
5165,437,1146
5166,437,825
5167,437,286
5168,437,222
5169,437,553
5170,437,731
5171,437,354
5172,438,60
5173,438,414
5174,438,147
5175,438,222
5176,438,231
5177,438,397
5178,438,476
5179,438,546
5180,438,657
5181,438,731
5182,438,774
5183,438,920
5184,438,1093
5185,438,1116
5186,439,358
5187,439,23
5188,439,1127
5189,439,731
5190,439,724
5191,439,258
5192,439,546
5193,439,773
5194,439,1116
5195,439,973
5196,439,112
5197,439,574
5198,439,386
5199,440,157
5200,440,192
5201,440,197
5202,440,386
5203,440,405
5204,440,546
5205,440,731
5206,440,957
5207,440,962
5208,440,127
5209,441,399
5210,441,536
5211,441,1020
5212,441,586
5213,441,866
5214,441,668
5215,441,810
5216,441,1146
5217,441,442
5218,442,16
5219,442,173
5220,442,231
5221,442,304
5222,442,326
5223,442,386
5224,442,554
5225,442,586
5226,442,779
5227,442,939
5228,442,1146
5229,443,574
5230,443,921
5231,443,76
5232,443,222
5233,443,313
5234,443,476
5235,443,539
5236,443,731
5237,443,982
5238,443,1062
5239,443,364
5240,443,275
5241,443,920
5242,443,16
5243,443,81
5244,443,658
5245,443,389
5246,443,675
5247,443,586
5248,443,880
5249,444,16
5250,444,326
5251,444,442
5252,444,544
5253,444,734
5254,444,779
5255,445,16
5256,445,80
5257,445,81
5258,445,192
5259,445,386
5260,445,544
5261,445,574
5262,445,127
5263,445,920
5264,446,399
5265,446,76
5266,446,222
5267,446,313
5268,446,1062
5269,446,180
5270,446,204
5271,446,777
5272,446,1020
5273,446,586
5274,446,1146
5275,447,16
5276,447,313
5277,447,545
5278,447,574
5279,447,658
5280,447,731
5281,447,749
5282,447,920
5283,448,192
5284,448,442
5285,448,586
5286,448,657
5287,448,546
5288,448,1067
5289,449,41
5290,449,105
5291,449,186
5292,449,362
5293,450,16
5294,450,112
5295,450,192
5296,450,204
5297,450,546
5298,450,586
5299,450,630
5300,450,731
5301,450,912
5302,450,920
5303,450,962
5304,450,963
5305,450,1055
5306,450,1146
5307,451,41
5308,451,80
5309,451,81
5310,451,192
5311,451,318
5312,451,326
5313,451,334
5314,451,389
5315,451,657
5316,451,920
5317,452,270
5318,452,192
5319,452,1062
5320,452,1131
5321,452,962
5322,452,548
5323,453,16
5324,453,546
5325,453,574
5326,453,586
5327,453,658
5328,453,1146
5329,454,81
5330,454,185
5331,454,231
5332,454,265
5333,454,360
5334,454,386
5335,454,711
5336,454,712
5337,454,731
5338,454,962
5339,455,16
5340,455,386
5341,455,498
5342,455,657
5343,455,658
5344,455,778
5345,455,779
5346,455,944
5347,455,1048
5348,456,107
5349,456,546
5350,456,657
5351,457,130
5352,457,318
5353,457,386
5354,457,414
5355,457,574
5356,457,586
5357,457,658
5358,457,769
5359,457,1146
5360,458,60
5361,458,130
5362,458,199
5363,458,920
5364,458,318
5365,458,324
5366,458,340
5367,458,386
5368,458,414
5369,458,468
5370,458,574
5371,458,658
5372,458,746
5373,458,769
5374,458,586
5375,458,1118
5376,459,9
5377,459,60
5378,459,318
5379,459,400
5380,459,498
5381,459,658
5382,459,731
5383,459,779
5384,459,1100
5385,460,205
5386,460,30
5387,460,561
5388,460,574
5389,460,657
5390,460,798
5391,460,61
5392,461,231
5393,461,377
5394,461,573
5395,461,586
5396,461,594
5397,461,712
5398,461,736
5399,461,1021
5400,462,81
5401,462,82
5402,462,231
5403,462,313
5404,462,360
5405,462,544
5406,462,573
5407,462,609
5408,462,815
5409,462,1021
5410,462,1087
5411,462,1146
5412,463,107
5413,463,224
5414,463,313
5415,463,377
5416,463,553
5417,463,731
5418,463,1062
5419,463,585
5420,463,848
5421,463,204
5422,463,187
5423,463,963
5424,463,586
5425,463,1146
5426,464,15
5427,464,16
5428,464,231
5429,464,504
5430,464,574
5431,464,585
5432,465,356
5433,465,389
5434,465,574
5435,465,822
5436,465,921
5437,465,76
5438,465,222
5439,465,313
5440,465,377
5441,465,553
5442,465,731
5443,465,1062
5444,465,1127
5445,465,180
5446,465,1079
5447,465,1087
5448,465,230
5449,465,332
5450,465,418
5451,465,504
5452,465,1031
5453,465,1068
5454,465,585
5455,465,730
5456,465,275
5457,465,920
5458,465,594
5459,465,16
5460,465,586
5461,465,880
5462,465,1146
5463,466,107
5464,466,290
5465,466,574
5466,466,222
5467,466,313
5468,466,731
5469,466,1062
5470,466,1093
5471,466,180
5472,466,180
5473,466,1079
5474,466,585
5475,466,4
5476,466,405
5477,466,865
5478,466,1137
5479,466,52
5480,466,157
5481,466,385
5482,466,392
5483,466,546
5484,466,773
5485,466,885
5486,466,187
5487,466,16
5488,466,81
5489,466,586
5490,466,880
5491,466,1146
5492,467,231
5493,467,313
5494,467,377
5495,467,585
5496,467,1021
5497,467,1146
5498,468,16
5499,468,130
5500,468,192
5501,468,204
5502,468,222
5503,468,325
5504,468,326
5505,468,414
5506,468,476
5507,468,574
5508,468,585
5509,468,657
5510,468,920
5511,468,1146
5512,469,16
5513,469,231
5514,469,326
5515,469,352
5516,469,553
5517,469,574
5518,469,585
5519,469,731
5520,469,779
5521,469,803
5522,469,1057
5523,469,1058
5524,470,81
5525,470,105
5526,470,231
5527,470,386
5528,470,585
5529,470,586
5530,470,631
5531,470,920
5532,470,962
5533,470,1131
5534,471,192
5535,471,194
5536,471,386
5537,471,414
5538,471,586
5539,471,657
5540,471,728
5541,471,1127
5542,471,912
5543,471,920
5544,471,1131
5545,471,1146
5546,472,356
5547,472,224
5548,472,389
5549,472,574
5550,472,921
5551,472,76
5552,472,222
5553,472,313
5554,472,487
5555,472,553
5556,472,724
5557,472,731
5558,472,957
5559,472,1062
5560,472,1071
5561,472,1093
5562,472,180
5563,472,728
5564,472,180
5565,472,1079
5566,472,1087
5567,472,418
5568,472,1031
5569,472,585
5570,472,275
5571,472,920
5572,472,1020
5573,472,16
5574,472,326
5575,472,586
5576,472,1146
5577,473,16
5578,473,231
5579,473,313
5580,473,331
5581,473,574
5582,473,585
5583,473,594
5584,473,731
5585,473,1055
5586,473,1148
5587,474,356
5588,474,107
5589,474,389
5590,474,270
5591,474,55
5592,474,121
5593,474,313
5594,474,378
5595,474,390
5596,474,423
5597,474,539
5598,474,675
5599,474,957
5600,474,1062
5601,474,1127
5602,474,180
5603,474,180
5604,474,1079
5605,474,1087
5606,474,585
5607,474,848
5608,474,363
5609,474,546
5610,474,548
5611,474,735
5612,474,187
5613,474,16
5614,474,80
5615,474,81
5616,474,586
5617,474,880
5618,475,71
5619,475,76
5620,475,313
5621,475,377
5622,475,553
5623,475,631
5624,475,731
5625,475,736
5626,475,1021
5627,475,1062
5628,475,180
5629,475,1087
5630,475,585
5631,475,204
5632,475,363
5633,475,187
5634,475,275
5635,475,920
5636,475,1020
5637,475,77
5638,475,963
5639,475,16
5640,475,81
5641,475,586
5642,475,1146
5643,475,80
5644,475,423
5645,475,880
5646,476,23
5647,476,90
5648,476,920
5649,477,16
5650,477,80
5651,477,81
5652,477,137
5653,477,224
5654,477,277
5655,477,313
5656,477,362
5657,477,423
5658,477,476
5659,477,503
5660,477,731
5661,478,313
5662,478,553
5663,478,731
5664,478,117
5665,478,418
5666,478,504
5667,478,1031
5668,478,1068
5669,478,784
5670,478,920
5671,478,16
5672,478,586
5673,478,1146
5674,479,16
5675,479,231
5676,479,313
5677,479,414
5678,479,423
5679,479,503
5680,479,731
5681,479,1021
5682,479,1079
5683,480,30
5684,480,204
5685,480,442
5686,480,574
5687,480,586
5688,480,798
5689,481,16
5690,481,180
5691,481,192
5692,481,231
5693,481,332
5694,481,389
5695,481,574
5696,481,731
5697,481,920
5698,481,1079
5699,481,1146
5700,482,80
5701,482,352
5702,482,386
5703,482,574
5704,482,731
5705,482,904
5706,482,962
5707,482,1008
5708,483,593
5709,483,1071
5710,483,731
5711,483,962
5712,483,313
5713,483,657
5714,483,112
5715,483,326
5716,483,1148
5717,483,1055
5718,484,389
5719,484,574
5720,484,921
5721,484,76
5722,484,222
5723,484,313
5724,484,476
5725,484,724
5726,484,731
5727,484,1062
5728,484,1071
5729,484,1093
5730,484,593
5731,484,777
5732,484,920
5733,484,1020
5734,484,16
5735,484,80
5736,484,81
5737,484,586
5738,484,880
5739,484,1049
5740,484,1146
5741,484,356
5742,484,315
5743,484,487
5744,484,797
5745,484,275
5746,484,668
5747,484,784
5748,484,810
5749,484,1082
5750,484,728
5751,484,983
5752,484,148
5753,484,442
5754,485,204
5755,485,400
5756,485,498
5757,485,586
5758,485,593
5759,485,1146
5760,486,192
5761,486,193
5762,486,722
5763,486,326
5764,486,332
5765,486,418
5766,486,1062
5767,486,16
5768,486,731
5769,486,1134
5770,486,1146
5771,486,16
5772,487,60
5773,487,76
5774,487,137
5775,487,192
5776,487,222
5777,487,275
5778,487,304
5779,487,318
5780,487,325
5781,487,332
5782,487,377
5783,487,414
5784,487,539
5785,487,671
5786,487,854
5787,487,920
5788,487,1055
5789,488,16
5790,488,112
5791,488,192
5792,488,386
5793,488,574
5794,488,586
5795,488,727
5796,488,866
5797,488,920
5798,488,1055
5799,488,1148
5800,489,666
5801,489,176
5802,489,586
5803,489,920
5804,490,152
5805,491,192
5806,491,222
5807,491,231
5808,491,326
5809,491,377
5810,491,410
5811,491,421
5812,491,557
5813,491,574
5814,491,731
5815,491,779
5816,491,904
5817,491,920
5818,491,1087
5819,491,1131
5820,491,1146
5821,492,105
5822,492,192
5823,492,265
5824,492,326
5825,492,425
5826,492,585
5827,492,670
5828,492,1062
5829,493,105
5830,493,192
5831,493,265
5832,493,326
5833,493,425
5834,493,585
5835,493,670
5836,493,1062
5837,494,80
5838,494,152
5839,494,421
5840,494,574
5841,494,585
5842,494,687
5843,494,16
5844,494,732
5845,494,779
5846,494,326
5847,494,849
5848,494,1125
5849,494,1146
5850,495,80
5851,495,130
5852,495,414
5853,495,574
5854,495,586
5855,495,920
5856,495,962
5857,495,963
5858,495,1055
5859,495,1148
5860,496,81
5861,496,231
5862,496,265
5863,496,270
5864,496,609
5865,496,670
5866,496,711
5867,496,731
5868,496,962
5869,497,16
5870,497,81
5871,497,192
5872,497,231
5873,497,377
5874,497,386
5875,497,586
5876,497,609
5877,497,920
5878,497,1146
5879,498,105
5880,498,192
5881,498,363
5882,498,362
5883,498,586
5884,498,609
5885,498,920
5886,498,1148
5887,498,187
5888,499,361
5889,499,386
5890,499,265
5891,500,136
5892,500,222
5893,500,231
5894,500,313
5895,500,334
5896,500,389
5897,500,393
5898,500,574
5899,500,609
5900,500,731
5901,500,904
5902,500,1087
5903,500,1146
5904,501,192
5905,501,658
5906,501,487
5907,501,946
5908,501,1048
5909,501,1071
5910,501,1082
5911,501,1121
5912,502,16
5913,502,192
5914,502,326
5915,502,180
5916,502,574
5917,502,609
5918,502,731
5919,502,920
5920,502,962
5921,503,60
5922,503,185
5923,503,323
5924,503,360
5925,503,363
5926,503,410
5927,503,421
5928,503,544
5929,503,554
5930,503,609
5931,503,731
5932,503,822
5933,503,904
5934,503,962
5935,503,1087
5936,503,1146
5937,504,15
5938,504,105
5939,504,152
5940,504,389
5941,504,410
5942,504,586
5943,504,609
5944,504,648
5945,504,803
5946,504,920
5947,504,1058
5948,505,16
5949,505,192
5950,505,386
5951,505,574
5952,505,609
5953,505,962
5954,506,7
5955,506,16
5956,506,106
5957,506,386
5958,506,423
5959,506,180
5960,506,574
5961,506,731
5962,507,414
5963,507,194
5964,507,788
5965,507,16
5966,507,574
5967,507,920
5968,507,192
5969,508,131
5970,508,187
5971,508,586
5972,508,920
5973,508,963
5974,508,1021
5975,508,1055
5976,508,1148
5977,509,82
5978,509,112
5979,509,204
5980,509,313
5981,509,332
5982,509,340
5983,509,386
5984,509,551
5985,509,586
5986,509,728
5987,509,731
5988,509,904
5989,509,920
5990,509,963
5991,509,1031
5992,509,1048
5993,509,1087
5994,509,1146
5995,510,354
5996,510,627
5997,510,943
5998,511,127
5999,512,586
6000,512,944
6001,512,1075
6002,513,62
6003,513,386
6004,513,553
6005,513,574
6006,513,849
6007,514,23
6008,514,81
6009,514,105
6010,514,132
6011,514,133
6012,514,185
6013,514,192
6014,514,231
6015,514,360
6016,514,363
6017,514,386
6018,514,400
6019,514,586
